Unique_ID,Study_ID,Title,Year,First_Author,QA_Blank_Corrected,N_Replicates,Latitude,Longitude,Range_Year,Range_Month,Samp_Year_Start,Samp_Year_End,Samp_Month_Start,Samp_Month_End,Season_Calculated,Season_WetDry,Sampling_Gear,Gear_Category,Mesh_Size_um,Sample_Depth,Sample_Volume,Digestion_Category,Separation_Category,Std_Value_m3,Shape_Fiber,Shape_Fragment,Shape_Pellet,Shape_Film,Shape_Other,Poly_PE,Poly_PP,Poly_PS,Poly_PET,Poly_PVC,Poly_PA,Poly_PC,Poly_PU,Poly_PMMA,Poly_EPS,Poly_XPS,Poly_Rayon,Poly_CA,Poly_Other,Water_Body_Type,Note,Row_Reason,Study_Reason,Final_Reason
REC_00938,Pico_2020_Pharmaceuticals,"Pharmaceuticals, pesticides, personal care products and microplastics contamination assessment of Al-Hassa irrigation network (Saudi Arabia) and its shallow lakes",2020,Yolanda Pic??,Yes,2,25.40084,49.72672,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Grab sampler (Glass jar),Bulk Water,333,0-1 m,20 L,Oxidative,Not Reported,7800,89.7,10.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canal,"Al-Asfar Channel | Eastern Province, Saudi Arabia | Agricultural/Wastewater  | H2O2 (Fenton reagent) | Visual microscopy | Table S2 | 7.8 ?? 2.8 | Table S2 | Coordinates converted from DMS in Table S2. Filtered through plankton net 333um. 300um sieve used in lab.",NA,NA,NA
REC_01129,Pico_2020_Pharmaceuticals,"Pharmaceuticals, pesticides, personal care products and microplastics contamination assessment of Al-Hassa irrigation network (Saudi Arabia) and its shallow lakes",2020,Yolanda Pic??,Yes,2,25.66175,49.65431,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Grab sampler (Glass jar),Bulk Water,333,0-1 m,20 L,Oxidative,Not Reported,5800,86.2,13.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Al-Hubail Lake | Eastern Province, Saudi Arabia | Agricultural/Wastewater  | H2O2 (Fenton reagent) | Visual microscopy | Table S2 | 5.8 ?? 2.9 | Table S2 | Coordinates converted from DMS. Shape composition 5.0/5.8 fiber, 0.8/5.8 frag.",NA,NA,NA
REC_01617,Pico_2020_Pharmaceuticals,"Pharmaceuticals, pesticides, personal care products and microplastics contamination assessment of Al-Hassa irrigation network (Saudi Arabia) and its shallow lakes",2020,Yolanda Pic??,Yes,2,25.51196,49.75488,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Grab sampler (Glass jar),Bulk Water,333,0-1 m,20 L,Oxidative,Not Reported,2700,74.1,25.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Al-Asfar Lake | Eastern Province, Saudi Arabia | Agricultural/Wastewater  | H2O2 (Fenton reagent) | Visual microscopy | Table S2 | 2.7 ?? 1.3 | Table S2 | Coordinates converted from DMS. Shape composition calculated from Table 5 (2.0/2.7 fiber, 0.7/2.7 frag).",NA,NA,NA
REC_01907,Pico_2020_Pharmaceuticals,"Pharmaceuticals, pesticides, personal care products and microplastics contamination assessment of Al-Hassa irrigation network (Saudi Arabia) and its shallow lakes",2020,Yolanda Pic??,Yes,2,25.67812,49.66714,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Grab sampler (Glass jar),Bulk Water,333,0-1 m,20 L,Oxidative,Not Reported,1600,62.5,37.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Al-Hubail Lake | Eastern Province, Saudi Arabia | Agricultural/Wastewater  | H2O2 (Fenton reagent) | Visual microscopy | Table S2 | 1.6 ?? 1.0 | Table S2 | Coordinates converted from DMS. Shape composition 1.0/1.6 fiber, 0.6/1.6 frag.",NA,NA,NA
REC_02032,Pico_2020_Pharmaceuticals,"Pharmaceuticals, pesticides, personal care products and microplastics contamination assessment of Al-Hassa irrigation network (Saudi Arabia) and its shallow lakes",2020,Yolanda Pic??,Yes,2,25.51341,49.78509,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Grab sampler (Glass jar),Bulk Water,333,0-1 m,20 L,Oxidative,Not Reported,1300,53.8,38.5,0,0,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Al-Asfar Lake | Eastern Province, Saudi Arabia | Agricultural/Wastewater  | H2O2 (Fenton reagent) | Visual microscopy | Table S2 | 1.3 ?? 0.6 | Table S2 | Coordinates converted from DMS. Shape sum 0.7+0.5=1.2 vs 1.3 total implies ~7.7% other.",NA,NA,NA
REC_02033,Pico_2020_Pharmaceuticals,"Pharmaceuticals, pesticides, personal care products and microplastics contamination assessment of Al-Hassa irrigation network (Saudi Arabia) and its shallow lakes",2020,Yolanda Pic??,Yes,2,25.6775,49.68305,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Grab sampler (Glass jar),Bulk Water,333,0-1 m,20 L,Oxidative,Not Reported,1300,69.2,30.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Al-Hubail Lake | Eastern Province, Saudi Arabia | Agricultural/Wastewater  | H2O2 (Fenton reagent) | Visual microscopy | Table S2 | 1.3 ?? 0.7 | Table S2 | Coordinates converted from DMS. Shape composition 0.9/1.3 fiber, 0.4/1.3 frag.",NA,NA,NA
REC_02129,Pico_2020_Pharmaceuticals,"Pharmaceuticals, pesticides, personal care products and microplastics contamination assessment of Al-Hassa irrigation network (Saudi Arabia) and its shallow lakes",2020,Yolanda Pic??,Yes,2,25.69503,49.72014,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Grab sampler (Glass jar),Bulk Water,333,0-1 m,20 L,Oxidative,Not Reported,1100,72.7,27.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Al-Hubail Lake | Eastern Province, Saudi Arabia | Agricultural/Wastewater  | H2O2 (Fenton reagent) | Visual microscopy | Table S2 | 1.1 ?? 0.5 | Table S2 | Coordinates converted from DMS. Shape composition 0.8/1.1 fiber, 0.3/1.1 frag.",NA,NA,NA
REC_02295,Pico_2020_Pharmaceuticals,"Pharmaceuticals, pesticides, personal care products and microplastics contamination assessment of Al-Hassa irrigation network (Saudi Arabia) and its shallow lakes",2020,Yolanda Pic??,Yes,2,25.57825,49.87182,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Grab sampler (Glass jar),Bulk Water,333,0-1 m,20 L,Oxidative,Not Reported,800,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Al-Asfar Lake | Eastern Province, Saudi Arabia | Agricultural/Wastewater  | H2O2 (Fenton reagent) | Visual microscopy | Table S2 | 0.8 ?? 0.5 | Table S2 | Coordinates converted from DMS. Fragments n.d. (0).",NA,NA,NA
REC_02361,Pico_2020_Pharmaceuticals,"Pharmaceuticals, pesticides, personal care products and microplastics contamination assessment of Al-Hassa irrigation network (Saudi Arabia) and its shallow lakes",2020,Yolanda Pic??,Yes,2,25.5126,49.8328,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Grab sampler (Glass jar),Bulk Water,333,0-1 m,20 L,Oxidative,Not Reported,700,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Al-Asfar Lake | Eastern Province, Saudi Arabia | Agricultural/Wastewater  | H2O2 (Fenton reagent) | Visual microscopy | Table S2 | 0.7 ?? 0.4 | Table S2 | Coordinates converted from DMS. Fragments n.d. (0).",NA,NA,NA
REC_00139,Irfan_2020_Plasticdri,Plastic driven pollution in Pakistan: the first evidence of environmental exposure to microplastic in sediments and water of Rawal Lake,2020,Tahira Irfan,No,2,33.6833,73.1167,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Bottle,Bulk Water,0.7,0?€?20 cm,0.1 L,Oxidative,Not Reported,180000,78,22,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Rawal Lake | Islamabad | Urban/Residential  | 30% H2O2  | Visual;FTIR | Visual estimation from Fig 4 | The highest microplastic concentration (0.18 items/0.1 L) for water samples was found at the Korang Outlet | Text (General Lake Coords) | Site specific coordinates not reported; used lake coordinates from text. | Site code KO. Concentration visually estimated from Figure 4 (axis ~18). Text reports '0.18 items/0.1 L' which is likely a unit typo for items/mL. Figure value used.,NA,NA,NA
REC_00157,Irfan_2020_Plasticdri,Plastic driven pollution in Pakistan: the first evidence of environmental exposure to microplastic in sediments and water of Rawal Lake,2020,Tahira Irfan,No,2,33.6833,73.1167,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Bottle,Bulk Water,0.7,0?€?20 cm,0.1 L,Oxidative,Not Reported,150000,92,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Rawal Lake | Islamabad | Urban/Residential  | 30% H2O2  | Visual;FTIR | Visual estimation from Fig 4 | Fig. 4 Number of microplastics per 0.1 L of water samples for each site | Text (General Lake Coords) | Site specific coordinates not reported; used lake coordinates from text. | Site code BG. Concentration visually estimated from Figure 4.,NA,NA,NA
REC_00158,Irfan_2020_Plasticdri,Plastic driven pollution in Pakistan: the first evidence of environmental exposure to microplastic in sediments and water of Rawal Lake,2020,Tahira Irfan,No,2,33.6833,73.1167,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Bottle,Bulk Water,0.7,0?€?20 cm,0.1 L,Oxidative,Not Reported,150000,70,25,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Rawal Lake | Islamabad | Recreational  | 30% H2O2  | Visual;FTIR | Visual estimation from Fig 4 | followed by microplastic abundance at Lake View Park (0.15 items/0.1 L) | Text (General Lake Coords) | Site specific coordinates not reported; used lake coordinates from text. | Site code LVP. Concentration visually estimated from Figure 4 (axis 15). Text reports '0.15 items/0.1 L' which is likely a unit typo for items/mL. Figure value used.,NA,NA,NA
REC_00162,Irfan_2020_Plasticdri,Plastic driven pollution in Pakistan: the first evidence of environmental exposure to microplastic in sediments and water of Rawal Lake,2020,Tahira Irfan,No,2,33.6833,73.1167,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Bottle,Bulk Water,0.7,0?€?20 cm,0.1 L,Oxidative,Not Reported,141600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,"Rawal Lake | Islamabad | Urban/Residential/Recreational  | 30% H2O2  | Visual;FTIR | Table 2 | Water | Average abundance: 0.1416 | Standard deviation: 0.0229 | Text (General Lake Coords) | Original unit reported as 'items/0.1 L' but values (0.11-0.18) contradict Figure 4 counts (~11-18) and standard lake concentrations. Interpreted as items/mL (141.6 items/L) based on internal consistency between Text, Table 2 and Figure 4. Mean of all sites.",NA,NA,NA
REC_00164,Irfan_2020_Plasticdri,Plastic driven pollution in Pakistan: the first evidence of environmental exposure to microplastic in sediments and water of Rawal Lake,2020,Tahira Irfan,No,2,33.6833,73.1167,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Bottle,Bulk Water,0.7,0?€?20 cm,0.1 L,Oxidative,Not Reported,140000,90,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Rawal Lake | Islamabad | Urban/Residential  | 30% H2O2  | Visual;FTIR | Visual estimation from Fig 4 | Fig. 4 Number of microplastics per 0.1 L of water samples for each site | Text (General Lake Coords) | Site specific coordinates not reported; used lake coordinates from text. | Site code KT. Concentration visually estimated from Figure 4.,NA,NA,NA
REC_00165,Irfan_2020_Plasticdri,Plastic driven pollution in Pakistan: the first evidence of environmental exposure to microplastic in sediments and water of Rawal Lake,2020,Tahira Irfan,No,2,33.6833,73.1167,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Bottle,Bulk Water,0.7,0?€?20 cm,0.1 L,Oxidative,Not Reported,140000,95,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Rawal Lake | Islamabad | Urban/Residential  | 30% H2O2  | Visual;FTIR | Visual estimation from Fig 4 | Fig. 4 Number of microplastics per 0.1 L of water samples for each site | Text (General Lake Coords) | Site specific coordinates not reported; used lake coordinates from text. | Site code LC. Concentration visually estimated from Figure 4.,NA,NA,NA
REC_00194,Irfan_2020_Plasticdri,Plastic driven pollution in Pakistan: the first evidence of environmental exposure to microplastic in sediments and water of Rawal Lake,2020,Tahira Irfan,No,2,33.6833,73.1167,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Bottle,Bulk Water,0.7,0?€?20 cm,0.1 L,Oxidative,Not Reported,120000,88,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Rawal Lake | Islamabad | Urban/Residential  | 30% H2O2  | Visual;FTIR | Visual estimation from Fig 4 | Chak Shahzad site showed relatively lower concentration (0.11 items/0.1 L) | Text (General Lake Coords) | Site specific coordinates not reported; used lake coordinates from text. | Site code CS. Concentration visually estimated from Figure 4 (Count per 0.1 L sample). Text reports '0.11 items/0.1 L' which is likely a unit typo for items/mL (0.11 items/mL = 11 items/0.1L). Figure value used.,NA,NA,NA
REC_01822,Irfan_2020_Plasticdri,Plastic driven pollution in Pakistan: the first evidence of environmental exposure to microplastic in sediments and water of Rawal Lake,2020,Tahira Irfan,Yes,2,33.6833,73.1167,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Bottle,Bulk Water,0.7,0-20 cm,0.1 L,Oxidative,Not Reported,1800,65,35,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Rawal Lake | Islamabad | Urban/Residential  | 30% H2O2 | Light Microscopy | Page 5 Text | The highest microplastic concentration (0.18 items/0.1 L) for water samples was found at the Korang Outlet | Text | Site specific coordinates not reported; used Lake coordinates | Site code KO. Shapes estimated from Figure 5. Polymer composition not quantified per site.,NA,NA,NA
REC_01937,Irfan_2020_Plasticdri,Plastic driven pollution in Pakistan: the first evidence of environmental exposure to microplastic in sediments and water of Rawal Lake,2020,Tahira Irfan,Yes,2,33.6833,73.1167,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Bottle,Bulk Water,0.7,0-20 cm,0.1 L,Oxidative,Not Reported,1500,50,30,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Rawal Lake | Islamabad | Recreational/Tourism  | 30% H2O2 | Light Microscopy | Page 5 Text | followed by microplastic abundance at Lake View Park (0.15 items/0.1 L) | Text | Site specific coordinates not reported; used Lake coordinates | Site code LVP. Shapes estimated from Figure 5. Polymer composition not quantified per site.,NA,NA,NA
REC_01989,Irfan_2020_Plasticdri,Plastic driven pollution in Pakistan: the first evidence of environmental exposure to microplastic in sediments and water of Rawal Lake,2020,Tahira Irfan,Yes,2,33.6833,73.1167,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Bottle,Bulk Water,0.7,0-20 cm,0.1 L,Oxidative,Not Reported,1400,70,25,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Rawal Lake | Islamabad | Urban/Residential  | 30% H2O2 | Light Microscopy | Visual estimation from Fig 4 | Figure 4 Number of microplastics per 0.1 L of water samples for each site | Text | Site specific coordinates not reported; used Lake coordinates | Site code BG. Concentration estimated from Figure 4. Shapes estimated from Figure 5. Polymer composition not quantified per site.,NA,NA,NA
REC_01990,Irfan_2020_Plasticdri,Plastic driven pollution in Pakistan: the first evidence of environmental exposure to microplastic in sediments and water of Rawal Lake,2020,Tahira Irfan,Yes,2,33.6833,73.1167,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Bottle,Bulk Water,0.7,0-20 cm,0.1 L,Oxidative,Not Reported,1400,70,20,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Korang River | Islamabad | Urban/Residential  | 30% H2O2 | Light Microscopy | Visual estimation from Fig 4 | Figure 4 Number of microplastics per 0.1 L of water samples for each site | Text | Site specific coordinates not reported; used Lake coordinates | Site code KT. Concentration estimated from Figure 4. Shapes estimated from Figure 5. Polymer composition not quantified per site.,NA,NA,NA
REC_01991,Irfan_2020_Plasticdri,Plastic driven pollution in Pakistan: the first evidence of environmental exposure to microplastic in sediments and water of Rawal Lake,2020,Tahira Irfan,Yes,2,33.6833,73.1167,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Bottle,Bulk Water,0.7,0-20 cm,0.1 L,Oxidative,Not Reported,1400,60,40,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Rawal Lake | Islamabad | Urban/Residential  | 30% H2O2 | Light Microscopy | Visual estimation from Fig 4 | Figure 4 Number of microplastics per 0.1 L of water samples for each site | Text | Site specific coordinates not reported; used Lake coordinates | Site code LC. Concentration estimated from Figure 4. Shapes estimated from Figure 5. Polymer composition not quantified per site.,NA,NA,NA
REC_02123,Irfan_2020_Plasticdri,Plastic driven pollution in Pakistan: the first evidence of environmental exposure to microplastic in sediments and water of Rawal Lake,2020,Tahira Irfan,Yes,2,33.6833,73.1167,NA,NA,NA,NA,NA,NA,NA,Other/Undefined,Bottle,Bulk Water,0.7,0-20 cm,0.1 L,Oxidative,Not Reported,1100,80,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lake,Rawal Lake | Islamabad | Urban/Residential  | 30% H2O2 | Light Microscopy | Page 5 Text | Chak Shahzad site showed relatively lower concentration (0.11 items/0.1 L) | Text | Site specific coordinates not reported; used Lake coordinates | Site code CS. Shapes estimated from Figure 5. Polymer composition not quantified per site.,NA,NA,NA
REC_03773,Faure_2015_Plasticpol,"Plastic pollution in Swiss surface waters: nature and concentrations, interaction with pollutants",2015,Florian Faure,No,4,46.35,6.88,2013,Oct,2013,2013,Oct,Oct,Autumn,Other/Undefined,Manta trawl,Nets,300,Surface,15 L,Oxidative,NaCl,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Rhone River | Switzerland | Mixed | Low | 35% H2O2 | NaCl | Visual, FTIR | Table 5 | Rh??ne, upstream | 4 | 2.3 (particles m-3) | Approximate coordinates based on site name | Location: Upstream from Lake Geneva (Inlet).",NA,NA,NA
REC_04230,Faure_2015_Plasticpol,"Plastic pollution in Swiss surface waters: nature and concentrations, interaction with pollutants",2015,Florian Faure,No,4,46.205,6.146,2013,Oct,2013,2013,Oct,Oct,Autumn,Other/Undefined,Manta trawl,Nets,300,Surface,15 L,Oxidative,NaCl,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Rhone River | Switzerland | Urban | High | 35% H2O2 | NaCl | Visual, FTIR | Table 5 | Rh??ne, Geneva | 4 | 0.13 (particles m-3) | Approximate coordinates based on site name | Location: Pont de l'Ile (Geneva city center).",NA,NA,NA
REC_04240,Faure_2015_Plasticpol,"Plastic pollution in Swiss surface waters: nature and concentrations, interaction with pollutants",2015,Florian Faure,No,4,46.463,6.393,2013,Oct,2013,2013,Oct,Oct,Autumn,Other/Undefined,Manta trawl,Nets,300,Surface,15 L,Oxidative,NaCl,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Aubonne River | Switzerland | Mixed | Medium | 35% H2O2 | NaCl | Visual, FTIR | Table 5 | Aubonne | 4 | 0.10 (particles m-3) | Approximate coordinates based on site name | Tributary of Lake Geneva.",NA,NA,NA
REC_02839,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.406244,89.798244,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Sand deposit and ship parking zone  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.15 ?? 0.04 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_02861,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.42212,89.73812,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Sirajganj General Hospital  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.14 ?? 0.04 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_02876,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.39758,89.76572,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Fishing activities and landfill  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.13 ?? 0.04 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_02893,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.42212,89.73812,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Sirajganj General Hospital  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.12 ?? 0.03 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_02894,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.407468,89.751007,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Sirajganj Economic Zone  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.12 ?? 0.03 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_02918,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.401,89.80212,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Jamuna Agro Farm  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.11 ?? 0.04 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_02919,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.39953,89.776854,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Cotton factories and a small market  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.11 ?? 0.03 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_02952,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.399891,89.770111,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Landfill  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.10 ?? 0.03 | Table S1 | Sampling date range March-April.",NA,NA,NA
REC_02953,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.421,89.73929,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Cargo and ship parking zone  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.10 ?? 0.03 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_02954,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.398405,89.769524,2025,Jul,2025,2025,Jul,Jul,Summer,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Power grid company  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.10 ?? 0.01 | Table S1 | Sampling date range July-August.",NA,NA,NA
REC_02955,Siddique_2025_PotentialE,Potential Ecological Risk and Characterization of Floating Microplastics in the Surface Water of a Highly Urbanized Large River in Southeast Asia,2025,Mohammad Abdul Momin Siddique,No,2,24.393,89.77612,2025,Mar,2025,2025,Mar,Mar,Spring,Wet Period,Grab sampler,Bulk Water,63,0 to 12-cm,1 L,Oxidative,NaI,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,"Jamuna River | Sirajganj | Fishing and agricultural activities  | H2O2 | NaI | Stereomicroscope, FTIR | Table S1 | 0.10 ?? 0.03 | Table S1 | Sampling date range March-April.",NA,NA,NA
